ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,DRAM Frequency,cycle/second,878646529.5
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SM Frequency,cycle/second,1314019705
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,Elapsed Cycles,cycle,18595273
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,Memory [%],%,69.59
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SOL DRAM,%,4.37
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,Duration,nsecond,14149344
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SOL L1/TEX Cache,%,72.17
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SOL L2 Cache,%,1.77
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SM Active Cycles,cycle,17929496.96
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,GPU Speed Of Light,SM [%],%,44.61
