ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SM [%],%,41.54
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,dram__bytes.sum,byte,22291127872
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,l1tex__t_bytes.sum,byte,64323169856
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,lts__t_bytes.sum,byte,42275306208
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,146632177.1
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1311930439
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,731136000
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,9504768000
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,5117952000
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,27417600000
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,2.12761E+11
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,51545088189
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,DRAM Frequency,cycle/second,877234015.4
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SM Frequency,cycle/second,1311930385
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,Elapsed Cycles,cycle,146642729
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,Memory [%],%,94.96
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SOL DRAM,%,22.2
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,Duration,nsecond,111768256
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SOL L1/TEX Cache,%,95.11
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SOL L2 Cache,%,14.89
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SM Active Cycles,cycle,146391904.8
4,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:49,1,15,GPU Speed Of Light,SM [%],%,40.89
