ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,DRAM Frequency,cycle/second,877482142.4
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SM Frequency,cycle/second,1310150440
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,Elapsed Cycles,cycle,6087229
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,Memory [%],%,73.1
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SOL DRAM,%,45.81
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,Duration,nsecond,4641152
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SOL L1/TEX Cache,%,73.3
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SOL L2 Cache,%,31.93
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SM Active Cycles,cycle,6063530
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,GPU Speed Of Light,SM [%],%,36.47
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,dram__bytes.sum,byte,1910364448
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,l1tex__t_bytes.sum,byte,7484617536
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,lts__t_bytes.sum,byte,3797439360
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,6073305.42
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1308333583
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,DRAM Frequency,cycle/second,876597581.7
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SM Frequency,cycle/second,1308418871
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,Elapsed Cycles,cycle,6081767
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,Memory [%],%,73.19
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SOL DRAM,%,45.85
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,Duration,nsecond,4642016
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SOL L1/TEX Cache,%,73.28
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SOL L2 Cache,%,31.95
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SM Active Cycles,cycle,6065824.61
4,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:13,1,21,GPU Speed Of Light,SM [%],%,36.51
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,dram__bytes.sum,byte,1910355936
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,l1tex__t_bytes.sum,byte,7484228384
