ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,22077240
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,5836800
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,8755200
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,DRAM Frequency,cycle/second,868748128.2
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SM Frequency,cycle/second,1297682221
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,Elapsed Cycles,cycle,277432
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,Memory [%],%,73.17
